,Date,Time,Open,High,Low,Close,Total Volume,Period Volume
26,2008-06-02,09:57:00,139.21,139.26,139.2,139.22,17314731.0,378845.0
27,2008-06-02,09:58:00,139.22,139.25,139.18,139.2,17743080.0,428349.0
28,2008-06-02,09:59:00,139.2,139.28,139.19,139.27,18068182.0,325102.0
29,2008-06-02,10:00:00,139.27,139.29,139.25,139.27,18552262.0,234080.0
30,2008-06-02,10:01:00,139.28,139.45,139.24,139.32,21355452.0,2303190.0
31,2008-06-02,10:02:00,139.33,139.34,139.1,139.31,22079565.0,624113.0
32,2008-06-02,10:03:00,139.31,139.37,139.28,139.37,22475732.0,396167.0
33,2008-06-02,10:04:00,139.37,139.42,139.25,139.32,23405274.0,929542.0
34,2008-06-02,10:05:00,139.31,139.35,139.23,139.34,23756019.0,350745.0
35,2008-06-02,10:06:00,139.33,139.38,139.29,139.3,24095365.0,339346.0
36,2008-06-02,10:07:00,139.3,139.33,139.19,139.26,24545415.0,446353.0
37,2008-06-02,10:08:00,139.25,139.27,139.15,139.17,25368282.0,821368.0
38,2008-06-02,10:09:00,139.17,139.21,139.1,139.13,26268798.0,899866.0
39,2008-06-02,10:10:00,139.13,139.16,139.1,139.13,27487256.0,1218458.0
40,2008-06-02,10:11:00,139.13,139.14,139.06,139.1,28050407.0,563151.0
41,2008-06-02,10:12:00,139.1,139.14,139.07,139.08,28502719.0,452312.0
42,2008-06-02,10:13:00,139.08,139.08,139.0,139.0,29577985.0,1075266.0
43,2008-06-02,10:14:00,139.0,139.04,138.98,138.99,30011058.0,433073.0
44,2008-06-02,10:15:00,138.99,139.0,138.91,138.96,30412711.0,401653.0
45,2008-06-02,10:16:00,138.96,139.03,138.94,139.03,30740875.0,328164.0
46,2008-06-02,10:17:00,139.02,139.04,138.98,139.02,31344397.0,603522.0
47,2008-06-02,10:18:00,139.02,139.03,138.99,139.01,31740143.0,395746.0
48,2008-06-02,10:19:00,139.0,139.04,139.0,139.01,32024596.0,284453.0
49,2008-06-02,10:20:00,139.01,139.04,138.97,138.99,32485448.0,460852.0
50,2008-06-02,10:21:00,138.99,139.06,138.97,139.04,32935207.0,449759.0
51,2008-06-02,10:22:00,139.04,139.05,138.85,138.86,33570734.0,635527.0
52,2008-06-02,10:23:00,138.86,138.97,138.84,138.92,34026798.0,456064.0
53,2008-06-02,10:24:00,138.92,138.95,138.82,138.85,34479873.0,453075.0
54,2008-06-02,10:25:00,138.84,138.91,138.84,138.9,34747570.0,267697.0
55,2008-06-02,10:26:00,138.9,138.92,138.87,138.91,34984966.0,137396.0
56,2008-06-02,10:27:00,138.91,138.95,138.89,138.94,35522691.0,187725.0
57,2008-06-02,10:28:00,138.94,138.95,138.8,138.85,36019134.0,496443.0
58,2008-06-02,10:29:00,138.85,138.88,138.82,138.84,36681090.0,461956.0
59,2008-06-02,10:30:00,138.84,138.91,138.84,138.9,36812592.0,131502.0
60,2008-06-02,10:31:00,138.91,138.91,138.8,138.86,37235964.0,423372.0
61,2008-06-02,10:32:00,138.87,138.87,138.82,138.84,37577754.0,341790.0
62,2008-06-02,10:33:00,138.83,138.84,138.7,138.76,38516778.0,939024.0
63,2008-06-02,10:34:00,138.77,138.81,138.74,138.8,39170950.0,654172.0
64,2008-06-02,10:35:00,138.8,138.82,138.77,138.77,39774207.0,603257.0
65,2008-06-02,10:36:00,138.77,138.83,138.75,138.81,40236230.0,461773.0
66,2008-06-02,10:37:00,138.81,138.85,138.81,138.84,40453563.0,117333.0
67,2008-06-02,10:38:00,138.83,138.88,138.83,138.84,40811050.0,357487.0
68,2008-06-02,10:39:00,138.84,138.88,138.82,138.88,41001646.0,190596.0
69,2008-06-02,10:40:00,138.87,138.88,138.83,138.83,41188375.0,186729.0
70,2008-06-02,10:41:00,138.83,138.91,138.83,138.89,41561365.0,372990.0
71,2008-06-02,10:42:00,138.9,138.95,138.89,138.91,41783785.0,222420.0
72,2008-06-02,10:43:00,138.9,138.91,138.84,138.86,42740448.0,956663.0
73,2008-06-02,10:44:00,138.86,138.92,138.85,138.88,43000868.0,260420.0
74,2008-06-02,10:45:00,138.88,138.92,138.86,138.9,43242080.0,241212.0
75,2008-06-02,10:46:00,138.91,138.94,138.9,138.92,43396108.0,154028.0
76,2008-06-02,10:47:00,138.93,139.0,138.91,138.98,43890948.0,494840.0
77,2008-06-02,10:48:00,138.99,139.0,138.97,139.0,44209773.0,318825.0
78,2008-06-02,10:49:00,138.99,139.0,138.94,138.98,44425308.0,215535.0
79,2008-06-02,10:50:00,138.98,139.02,138.98,139.02,44644602.0,219294.0
80,2008-06-02,10:51:00,139.02,139.05,139.01,139.04,44813432.0,168830.0
81,2008-06-02,10:52:00,139.04,139.04,138.97,139.03,45009096.0,195664.0
82,2008-06-02,10:53:00,139.03,139.07,139.03,139.05,45461964.0,202868.0
83,2008-06-02,10:54:00,139.04,139.08,138.99,139.06,46105984.0,644020.0
84,2008-06-02,10:55:00,139.06,139.07,139.04,139.07,46404124.0,298140.0
85,2008-06-02,10:56:00,139.07,139.08,139.01,139.01,46560180.0,156056.0
86,2008-06-02,10:57:00,139.0,139.06,138.99,139.02,46947938.0,387758.0
87,2008-06-02,10:58:00,139.02,139.05,138.99,139.02,47262177.0,314239.0
88,2008-06-02,10:59:00,139.03,139.03,138.96,138.99,47401016.0,138839.0
89,2008-06-02,11:00:00,138.99,139.01,138.97,138.98,47605475.0,204459.0
90,2008-06-02,11:01:00,138.98,139.04,138.96,139.02,47926920.0,321445.0
91,2008-06-02,11:02:00,139.03,139.04,138.99,139.0,48030237.0,103317.0
92,2008-06-02,11:03:00,138.99,139.03,138.95,138.96,48255083.0,224846.0
93,2008-06-02,11:04:00,138.96,138.99,138.89,138.91,48623205.0,368122.0
94,2008-06-02,11:05:00,138.9,138.92,138.83,138.87,49109528.0,486323.0
95,2008-06-02,11:06:00,138.87,138.92,138.83,138.92,49448024.0,338496.0
96,2008-06-02,11:07:00,138.92,138.92,138.86,138.91,49690661.0,242637.0
97,2008-06-02,11:08:00,138.91,138.97,138.9,138.95,49961256.0,270595.0
98,2008-06-02,11:09:00,138.94,138.97,138.9,138.91,50297177.0,335921.0
99,2008-06-02,11:10:00,138.91,139.03,138.9,139.02,50923926.0,626749.0
100,2008-06-02,11:11:00,139.02,139.07,139.01,139.07,51141847.0,217921.0
101,2008-06-02,11:12:00,139.06,139.07,139.02,139.04,51301535.0,159688.0
102,2008-06-02,11:13:00,139.03,139.09,139.03,139.08,51466415.0,164880.0
103,2008-06-02,11:14:00,139.09,139.09,139.0,139.03,51674119.0,207704.0
104,2008-06-02,11:15:00,139.03,139.04,138.97,139.03,51940765.0,266646.0
105,2008-06-02,11:16:00,139.02,139.04,138.99,139.04,52061932.0,121167.0
106,2008-06-02,11:17:00,139.05,139.08,139.03,139.03,52314354.0,252422.0
107,2008-06-02,11:18:00,139.02,139.03,138.93,138.93,53061456.0,747102.0
108,2008-06-02,11:19:00,138.94,139.01,138.92,139.01,53288974.0,227518.0
109,2008-06-02,11:20:00,139.0,139.08,139.0,139.01,53509335.0,220361.0
110,2008-06-02,11:21:00,139.01,139.04,139.0,139.02,53734561.0,225226.0
111,2008-06-02,11:22:00,139.01,139.02,138.91,138.92,54133653.0,399092.0
112,2008-06-02,11:23:00,138.92,138.93,138.87,138.93,54645467.0,411814.0
113,2008-06-02,11:24:00,138.92,138.93,138.79,138.83,55434611.0,789144.0
114,2008-06-02,11:25:00,138.83,138.91,138.82,138.9,56568113.0,1133502.0
115,2008-06-02,11:26:00,138.9,138.94,138.9,138.94,56790659.0,222546.0
116,2008-06-02,11:27:00,138.94,138.98,138.9,138.98,57048275.0,257616.0
117,2008-06-02,11:28:00,138.97,138.99,138.9,138.93,57237364.0,189089.0
118,2008-06-02,11:29:00,138.93,138.93,138.86,138.91,57669624.0,432260.0
119,2008-06-02,11:30:00,138.91,138.97,138.83,138.88,57975466.0,305842.0
120,2008-06-02,11:31:00,138.87,138.88,138.75,138.81,58477291.0,501825.0
121,2008-06-02,11:32:00,138.81,138.85,138.8,138.83,58727615.0,250324.0
122,2008-06-02,11:33:00,138.82,138.85,138.82,138.84,58884193.0,156578.0
123,2008-06-02,11:34:00,138.85,138.91,138.84,138.9,59146421.0,262228.0
124,2008-06-02,11:35:00,138.89,138.93,138.86,138.89,59365886.0,219465.0
125,2008-06-02,11:36:00,138.89,138.9,138.8,138.86,60285801.0,919915.0
126,2008-06-02,11:37:00,138.86,138.91,138.71,138.76,61266907.0,981106.0
127,2008-06-02,11:38:00,138.76,138.79,138.65,138.69,62274732.0,1007825.0
128,2008-06-02,11:39:00,138.68,138.79,138.68,138.77,62866440.0,541708.0
129,2008-06-02,11:40:00,138.78,138.82,138.74,138.75,63243459.0,377019.0
130,2008-06-02,11:41:00,138.75,138.81,138.74,138.81,63323021.0,79562.0
131,2008-06-02,11:42:00,138.81,138.85,138.79,138.84,63691605.0,344935.0
132,2008-06-02,11:43:00,138.83,138.85,138.8,138.83,64349639.0,428034.0
133,2008-06-02,11:44:00,138.84,138.85,138.83,138.85,64412565.0,62926.0
134,2008-06-02,11:45:00,138.85,138.85,138.79,138.84,65143954.0,731389.0
135,2008-06-02,11:46:00,138.84,138.89,138.84,138.85,65410567.0,266613.0
136,2008-06-02,11:47:00,138.85,138.86,138.79,138.8,65630214.0,219647.0
137,2008-06-02,11:48:00,138.84,138.84,138.79,138.82,65750336.0,120122.0
138,2008-06-02,11:49:00,138.84,138.84,138.76,138.8,66026070.0,275734.0
139,2008-06-02,11:50:00,138.79,138.86,138.79,138.85,66229393.0,203323.0
140,2008-06-02,11:51:00,138.85,138.89,138.84,138.89,66501642.0,272249.0
141,2008-06-02,11:52:00,138.88,138.9,138.85,138.88,66647266.0,145624.0
142,2008-06-02,11:53:00,138.87,138.96,138.87,138.94,67009753.0,362487.0
143,2008-06-02,11:54:00,138.94,138.96,138.91,138.92,67186004.0,176251.0
144,2008-06-02,11:55:00,138.92,138.95,138.91,138.95,67245473.0,59469.0
145,2008-06-02,11:56:00,138.95,139.01,138.9,138.91,67606233.0,360760.0
146,2008-06-02,11:57:00,138.9,138.97,138.9,138.94,67813209.0,206976.0
147,2008-06-02,11:58:00,138.94,139.0,138.93,138.96,68075648.0,262439.0
148,2008-06-02,11:59:00,138.96,139.01,138.96,139.01,68349307.0,273659.0
149,2008-06-02,12:00:00,139.01,139.01,138.96,138.96,68537705.0,188398.0
150,2008-06-02,12:01:00,138.97,138.97,138.88,138.89,68714575.0,176870.0
151,2008-06-02,12:02:00,138.89,138.92,138.86,138.92,68962082.0,247507.0
152,2008-06-02,12:03:00,138.91,138.92,138.87,138.9,69626149.0,634667.0
153,2008-06-02,12:04:00,138.9,138.92,138.84,138.87,69958301.0,332152.0
154,2008-06-02,12:05:00,138.87,138.92,138.87,138.91,70136417.0,178116.0
155,2008-06-02,12:06:00,138.9,138.95,138.88,138.89,70366726.0,230309.0
156,2008-06-02,12:07:00,138.89,138.99,138.89,138.99,70931953.0,565227.0
157,2008-06-02,12:08:00,138.99,139.03,138.97,139.0,71065382.0,133429.0
158,2008-06-02,12:09:00,138.99,139.01,138.98,139.01,71119569.0,54187.0
159,2008-06-02,12:10:00,139.0,139.02,138.93,138.94,71328580.0,209011.0
160,2008-06-02,12:11:00,138.94,138.96,138.93,138.93,71454676.0,126096.0
161,2008-06-02,12:12:00,138.93,138.96,138.93,138.96,71538935.0,84259.0
162,2008-06-02,12:13:00,138.96,138.98,138.93,138.93,71601901.0,62966.0
163,2008-06-02,12:14:00,138.93,138.98,138.93,138.97,71702672.0,100771.0
164,2008-06-02,12:15:00,138.97,139.01,138.95,138.95,71800348.0,97676.0
165,2008-06-02,12:16:00,138.95,138.97,138.91,138.94,71904360.0,104012.0
166,2008-06-02,12:17:00,138.95,139.0,138.95,138.96,72114670.0,210310.0
167,2008-06-02,12:18:00,138.96,138.96,138.95,138.95,72143637.0,28967.0
168,2008-06-02,12:19:00,138.95,138.99,138.93,138.95,72231429.0,87792.0
169,2008-06-02,12:20:00,138.95,138.97,138.87,138.91,72474700.0,243271.0
170,2008-06-02,12:21:00,138.9,138.93,138.89,138.9,72554418.0,79718.0
171,2008-06-02,12:22:00,138.89,138.94,138.88,138.94,72660942.0,106524.0
172,2008-06-02,12:23:00,138.93,138.93,138.91,138.92,72681765.0,20823.0
173,2008-06-02,12:24:00,138.91,138.95,138.9,138.91,72815368.0,103603.0
174,2008-06-02,12:25:00,138.91,138.95,138.89,138.94,72941645.0,126277.0
175,2008-06-02,12:26:00,138.94,138.96,138.93,138.95,72972634.0,30989.0
176,2008-06-02,12:27:00,138.92,138.93,138.91,138.92,73013923.0,41289.0
177,2008-06-02,12:28:00,138.92,138.93,138.88,138.88,73126595.0,112672.0
178,2008-06-02,12:29:00,138.88,138.88,138.82,138.86,73426686.0,300091.0
179,2008-06-02,12:30:00,138.86,138.86,138.82,138.83,73515185.0,88499.0
180,2008-06-02,12:31:00,138.83,138.84,138.8,138.81,73595799.0,80614.0
181,2008-06-02,12:32:00,138.8,138.84,138.8,138.83,73665935.0,70136.0
182,2008-06-02,12:33:00,138.83,138.84,138.81,138.81,73707101.0,31166.0
183,2008-06-02,12:34:00,138.81,138.87,138.81,138.83,73965297.0,258196.0
184,2008-06-02,12:35:00,138.83,138.85,138.53,138.53,75643604.0,1678307.0
185,2008-06-02,12:36:00,138.53,138.54,138.4,138.47,77088130.0,1424526.0
186,2008-06-02,12:37:00,138.47,138.48,138.37,138.39,78419901.0,1321771.0
187,2008-06-02,12:38:00,138.4,138.41,138.25,138.26,79551707.0,1131806.0
188,2008-06-02,12:39:00,138.27,138.3,138.2,138.23,81336511.0,1484804.0
189,2008-06-02,12:40:00,138.23,138.33,138.22,138.31,82951067.0,1614556.0
190,2008-06-02,12:41:00,138.31,138.32,138.18,138.19,85135113.0,2184046.0
191,2008-06-02,12:42:00,138.19,138.22,138.09,138.17,86589702.0,1454589.0
192,2008-06-02,12:43:00,138.17,138.23,138.0,138.09,87203975.0,614273.0
193,2008-06-02,12:44:00,138.09,138.14,138.08,138.09,87944348.0,740373.0
194,2008-06-02,12:45:00,138.08,138.23,138.08,138.23,88658675.0,714327.0
195,2008-06-02,12:46:00,138.22,138.23,138.17,138.18,89392662.0,733987.0
196,2008-06-02,12:47:00,138.18,138.21,138.12,138.17,90396212.0,853550.0
197,2008-06-02,12:48:00,138.17,138.21,138.13,138.19,90994415.0,598203.0
198,2008-06-02,12:49:00,138.19,138.24,138.17,138.21,91703004.0,608589.0
199,2008-06-02,12:50:00,138.21,138.21,138.07,138.09,92427919.0,724915.0
200,2008-06-02,12:51:00,138.09,138.15,138.07,138.09,92732991.0,305072.0
201,2008-06-02,12:52:00,138.09,138.16,138.07,138.12,93528195.0,795204.0
202,2008-06-02,12:53:00,138.12,138.19,138.11,138.19,94016466.0,488271.0
203,2008-06-02,12:54:00,138.19,138.27,138.17,138.21,94618199.0,601733.0
204,2008-06-02,12:55:00,138.21,138.22,138.18,138.22,94934870.0,316671.0
205,2008-06-02,12:56:00,138.21,138.27,138.2,138.26,95244755.0,309885.0
206,2008-06-02,12:57:00,138.25,138.3,138.25,138.28,95924593.0,679838.0
207,2008-06-02,12:58:00,138.27,138.28,138.18,138.23,96464403.0,539810.0
208,2008-06-02,12:59:00,138.24,138.26,138.12,138.12,96967783.0,503380.0
209,2008-06-02,13:00:00,138.13,138.16,138.06,138.1,97397660.0,429877.0
210,2008-06-02,13:01:00,138.1,138.14,138.06,138.13,97840372.0,442712.0
211,2008-06-02,13:02:00,138.13,138.2,138.11,138.13,98710793.0,870421.0
212,2008-06-02,13:03:00,138.13,138.17,138.11,138.15,98935215.0,224422.0
213,2008-06-02,13:04:00,138.15,138.18,138.11,138.18,99140146.0,204931.0
214,2008-06-02,13:05:00,138.17,138.2,138.14,138.18,99428312.0,288166.0
215,2008-06-02,13:06:00,138.17,138.2,138.14,138.18,99609719.0,181407.0
216,2008-06-02,13:07:00,138.17,138.18,138.08,138.09,99891201.0,281482.0
217,2008-06-02,13:08:00,138.11,138.15,138.06,138.12,100149218.0,258017.0
218,2008-06-02,13:09:00,138.12,138.13,138.03,138.13,100751662.0,602444.0
219,2008-06-02,13:10:00,138.13,138.2,138.12,138.2,101044028.0,292366.0
220,2008-06-02,13:11:00,138.21,138.23,138.17,138.2,101680876.0,411848.0
221,2008-06-02,13:12:00,138.2,138.26,138.2,138.25,102147344.0,466468.0
222,2008-06-02,13:13:00,138.25,138.3,138.25,138.3,102389791.0,242447.0
223,2008-06-02,13:14:00,138.3,138.34,138.28,138.33,102949787.0,459996.0
224,2008-06-02,13:15:00,138.33,138.34,138.3,138.32,103122342.0,172555.0
225,2008-06-02,13:16:00,138.33,138.34,138.29,138.3,103324664.0,202322.0
226,2008-06-02,13:17:00,138.3,138.33,138.29,138.3,103561818.0,237154.0
227,2008-06-02,13:18:00,138.3,138.31,138.21,138.27,104381720.0,819902.0
228,2008-06-02,13:19:00,138.27,138.3,138.22,138.23,104543418.0,161698.0
229,2008-06-02,13:20:00,138.22,138.29,138.22,138.25,104763530.0,220112.0
230,2008-06-02,13:21:00,138.25,138.31,138.24,138.3,105087764.0,324234.0
231,2008-06-02,13:22:00,138.3,138.3,138.22,138.27,105212630.0,124866.0
232,2008-06-02,13:23:00,138.28,138.28,138.18,138.19,105410630.0,198000.0
233,2008-06-02,13:24:00,138.19,138.29,138.18,138.29,105672256.0,261626.0
234,2008-06-02,13:25:00,138.29,138.34,138.28,138.33,108917496.0,244038.0
235,2008-06-02,13:26:00,138.33,138.37,138.32,138.36,109282160.0,364664.0
236,2008-06-02,13:27:00,138.36,138.37,138.3,138.34,109659767.0,377607.0
237,2008-06-02,13:28:00,138.33,138.35,138.27,138.28,109925562.0,265795.0
238,2008-06-02,13:29:00,138.28,138.33,138.28,138.3,110137262.0,211700.0
239,2008-06-02,13:30:00,138.3,138.34,138.29,138.33,110215314.0,78052.0
240,2008-06-02,13:31:00,138.33,138.33,138.23,138.26,110460962.0,245648.0
241,2008-06-02,13:32:00,138.25,138.32,138.24,138.29,110689189.0,228227.0
242,2008-06-02,13:33:00,138.28,138.32,138.24,138.27,110958743.0,269554.0
243,2008-06-02,13:34:00,138.27,138.27,138.21,138.26,111183518.0,224775.0
244,2008-06-02,13:35:00,138.26,138.27,138.23,138.26,111327833.0,144315.0
245,2008-06-02,13:36:00,138.26,138.34,138.25,138.33,111618509.0,290676.0
246,2008-06-02,13:37:00,138.33,138.34,138.31,138.32,111953645.0,335136.0
247,2008-06-02,13:38:00,138.32,138.34,138.29,138.34,112149486.0,195841.0
248,2008-06-02,13:39:00,138.34,138.34,138.3,138.33,113883743.0,232419.0
249,2008-06-02,13:40:00,138.33,138.37,138.33,138.36,114010919.0,127176.0
250,2008-06-02,13:41:00,138.36,138.44,138.35,138.44,114341070.0,330151.0
251,2008-06-02,13:42:00,138.43,138.45,138.39,138.42,115094239.0,503169.0
252,2008-06-02,13:43:00,138.43,138.44,138.4,138.41,115670926.0,576687.0
253,2008-06-02,13:44:00,138.4,138.41,138.37,138.38,115884650.0,213724.0
254,2008-06-02,13:45:00,138.38,138.41,138.32,138.32,116250256.0,365606.0
255,2008-06-02,13:46:00,138.32,138.38,138.32,138.35,116431364.0,181108.0
256,2008-06-02,13:47:00,138.35,138.37,138.35,138.35,116570542.0,139178.0
257,2008-06-02,13:48:00,138.35,138.37,138.33,138.35,116783600.0,193058.0
258,2008-06-02,13:49:00,138.34,138.41,138.33,138.33,117123713.0,340113.0
259,2008-06-02,13:50:00,138.33,138.34,138.18,138.27,117528430.0,404717.0
260,2008-06-02,13:51:00,138.27,138.33,138.26,138.31,117828544.0,290114.0
261,2008-06-02,13:52:00,138.31,138.36,138.3,138.36,117923866.0,95322.0
262,2008-06-02,13:53:00,138.35,138.36,138.34,138.34,118038706.0,114840.0
263,2008-06-02,13:54:00,138.33,138.41,138.33,138.41,118143098.0,104392.0
264,2008-06-02,13:55:00,138.41,138.41,138.36,138.37,118302599.0,159501.0
265,2008-06-02,13:56:00,138.37,138.39,138.37,138.39,118375809.0,73210.0
266,2008-06-02,13:57:00,138.38,138.39,138.33,138.35,118696547.0,320738.0
267,2008-06-02,13:58:00,138.35,138.38,138.34,138.35,118850499.0,153952.0
268,2008-06-02,13:59:00,138.35,138.36,138.33,138.35,118903408.0,52909.0
269,2008-06-02,14:00:00,138.35,138.47,138.34,138.46,119355758.0,452350.0
270,2008-06-02,14:01:00,138.46,138.47,138.42,138.45,119907566.0,451808.0
271,2008-06-02,14:02:00,138.45,138.45,138.41,138.42,120198182.0,290616.0
272,2008-06-02,14:03:00,138.42,138.44,138.36,138.36,120411202.0,213020.0
273,2008-06-02,14:04:00,138.36,138.37,138.33,138.33,120633870.0,222668.0
274,2008-06-02,14:05:00,138.33,138.36,138.32,138.34,120819836.0,185966.0
275,2008-06-02,14:06:00,138.33,138.39,138.31,138.38,122191774.0,331938.0
276,2008-06-02,14:07:00,138.38,138.48,138.38,138.46,122869272.0,677498.0
277,2008-06-02,14:08:00,138.47,138.51,138.46,138.46,123287841.0,418569.0
278,2008-06-02,14:09:00,138.46,138.49,138.42,138.43,123662886.0,375045.0
279,2008-06-02,14:10:00,138.43,138.52,138.43,138.49,123877759.0,214873.0
280,2008-06-02,14:11:00,138.49,138.56,138.44,138.56,124349693.0,471934.0
281,2008-06-02,14:12:00,138.56,138.58,138.52,138.55,124771189.0,421496.0
282,2008-06-02,14:13:00,138.55,138.61,138.53,138.55,125201328.0,430139.0
283,2008-06-02,14:14:00,138.55,138.56,138.52,138.52,125427642.0,226314.0
284,2008-06-02,14:15:00,138.52,138.55,138.5,138.51,126805344.0,377312.0
285,2008-06-02,14:16:00,138.5,138.54,138.5,138.52,126940812.0,135468.0
286,2008-06-02,14:17:00,138.52,138.53,138.45,138.48,127184964.0,244152.0
287,2008-06-02,14:18:00,138.48,138.51,138.47,138.5,127510126.0,325162.0
288,2008-06-02,14:19:00,138.5,138.5,138.43,138.44,127948911.0,438785.0
289,2008-06-02,14:20:00,138.44,138.53,138.44,138.47,128585309.0,636108.0
290,2008-06-02,14:21:00,138.47,138.54,138.45,138.54,128911736.0,326427.0
291,2008-06-02,14:22:00,138.53,138.53,138.49,138.5,129024039.0,112303.0
292,2008-06-02,14:23:00,138.5,138.51,138.42,138.44,129425545.0,401506.0
293,2008-06-02,14:24:00,138.43,138.46,138.4,138.45,129697247.0,271702.0
294,2008-06-02,14:25:00,138.45,138.48,138.45,138.48,129764572.0,67325.0
295,2008-06-02,14:26:00,138.48,138.49,138.42,138.44,129985190.0,220618.0
296,2008-06-02,14:27:00,138.44,138.52,138.44,138.5,130125273.0,140083.0
297,2008-06-02,14:28:00,138.5,138.52,138.46,138.46,130247049.0,121776.0
298,2008-06-02,14:29:00,138.47,138.53,138.46,138.53,130354485.0,107436.0
299,2008-06-02,14:30:00,138.53,138.55,138.5,138.54,130988129.0,633644.0
300,2008-06-02,14:31:00,138.54,138.54,138.51,138.53,131161828.0,173699.0
301,2008-06-02,14:32:00,138.53,138.59,138.53,138.58,131304756.0,142928.0
302,2008-06-02,14:33:00,138.58,138.59,138.48,138.49,131777710.0,472954.0
303,2008-06-02,14:34:00,138.49,138.52,138.45,138.46,132053161.0,275451.0
304,2008-06-02,14:35:00,138.46,138.47,138.38,138.38,132615374.0,562213.0
305,2008-06-02,14:36:00,138.38,138.52,138.38,138.46,133004292.0,388918.0
306,2008-06-02,14:37:00,138.47,138.55,138.45,138.53,133197026.0,192734.0
307,2008-06-02,14:38:00,138.54,138.54,138.47,138.5,133369733.0,172707.0
308,2008-06-02,14:39:00,138.5,138.51,138.48,138.48,133411589.0,41856.0
309,2008-06-02,14:40:00,138.48,138.49,138.38,138.4,133909720.0,498131.0
310,2008-06-02,14:41:00,138.4,138.41,138.38,138.39,134120898.0,211178.0
311,2008-06-02,14:42:00,138.39,138.4,138.35,138.37,134300545.0,179647.0
312,2008-06-02,14:43:00,138.37,138.41,138.37,138.38,134873254.0,172709.0
313,2008-06-02,14:44:00,138.38,138.42,138.36,138.41,135113015.0,239761.0
314,2008-06-02,14:45:00,138.41,138.43,138.35,138.39,135367479.0,254464.0
315,2008-06-02,14:46:00,138.39,138.44,138.36,138.4,135541959.0,174480.0
316,2008-06-02,14:47:00,138.41,138.41,138.38,138.38,135627868.0,65909.0
317,2008-06-02,14:48:00,138.38,138.42,138.36,138.42,135732623.0,104755.0
318,2008-06-02,14:49:00,138.42,138.42,138.36,138.37,135791074.0,58451.0
319,2008-06-02,14:50:00,138.36,138.48,138.36,138.46,136019669.0,228595.0
320,2008-06-02,14:51:00,138.45,138.45,138.39,138.43,136279597.0,259928.0
321,2008-06-02,14:52:00,138.43,138.43,138.37,138.38,136390215.0,110618.0
322,2008-06-02,14:53:00,138.38,138.44,138.37,138.44,136466789.0,76574.0
323,2008-06-02,14:54:00,138.45,138.48,138.44,138.48,136603836.0,137047.0
324,2008-06-02,14:55:00,138.47,138.48,138.43,138.43,136992521.0,388685.0
325,2008-06-02,14:56:00,138.43,138.46,138.4,138.46,137580590.0,208069.0
326,2008-06-02,14:57:00,138.46,138.51,138.45,138.48,137955316.0,374726.0
327,2008-06-02,14:58:00,138.49,138.53,138.4,138.49,138886548.0,931232.0
328,2008-06-02,14:59:00,138.49,138.53,138.46,138.53,139050252.0,163704.0
329,2008-06-02,15:00:00,138.53,138.58,138.36,138.37,140013738.0,963486.0
330,2008-06-02,15:01:00,138.37,138.45,138.36,138.43,140245115.0,231377.0
331,2008-06-02,15:02:00,138.44,138.47,138.39,138.44,140950259.0,705144.0
332,2008-06-02,15:03:00,138.44,138.45,138.42,138.45,141020801.0,70542.0
333,2008-06-02,15:04:00,138.46,138.5,138.41,138.45,141876126.0,855325.0
334,2008-06-02,15:05:00,138.45,138.51,138.43,138.44,142427197.0,551071.0
335,2008-06-02,15:06:00,138.44,138.46,138.38,138.39,143117109.0,689912.0
336,2008-06-02,15:07:00,138.38,138.41,138.32,138.32,143416325.0,299216.0
337,2008-06-02,15:08:00,138.32,138.35,138.29,138.33,143913236.0,496911.0
338,2008-06-02,15:09:00,138.32,138.34,138.32,138.34,144090259.0,177023.0
339,2008-06-02,15:10:00,138.34,138.38,138.31,138.33,144477134.0,386875.0
340,2008-06-02,15:11:00,138.32,138.43,138.32,138.37,144889316.0,412182.0
341,2008-06-02,15:12:00,138.37,138.43,138.37,138.43,144979820.0,90504.0
342,2008-06-02,15:13:00,138.43,138.46,138.42,138.44,145060161.0,80341.0
343,2008-06-02,15:14:00,138.45,138.5,138.34,138.36,145647496.0,587335.0
344,2008-06-02,15:15:00,138.36,138.37,138.3,138.34,146111495.0,463999.0
345,2008-06-02,15:16:00,138.34,138.34,138.23,138.31,146582855.0,471360.0
346,2008-06-02,15:17:00,138.31,138.32,138.28,138.28,146672350.0,89495.0
347,2008-06-02,15:18:00,138.28,138.37,138.27,138.36,146982223.0,309873.0
348,2008-06-02,15:19:00,138.36,138.36,138.29,138.33,147461584.0,479361.0
349,2008-06-02,15:20:00,138.32,138.35,138.27,138.31,147672353.0,210769.0
350,2008-06-02,15:21:00,138.32,138.39,138.29,138.32,148502571.0,830218.0
351,2008-06-02,15:22:00,138.32,138.33,138.27,138.27,148730814.0,228243.0
352,2008-06-02,15:23:00,138.27,138.33,138.25,138.29,149419097.0,688283.0
353,2008-06-02,15:24:00,138.28,138.3,138.25,138.27,149539050.0,119953.0
354,2008-06-02,15:25:00,138.27,138.35,138.26,138.31,149927350.0,238300.0
355,2008-06-02,15:26:00,138.31,138.55,138.3,138.49,151301404.0,1374054.0
356,2008-06-02,15:27:00,138.49,138.66,138.47,138.6,153064383.0,1762979.0
357,2008-06-02,15:28:00,138.6,138.73,138.58,138.69,154323659.0,1259276.0
